SYMBOL,EXPIRY_DT,OPEN_INT,CHG_IN_OI,TIMESTAMP,HighCOI%
YESBANK,26-Mar-2020,3212000.0,871200.0,11-MAR-2020,27.123287671232877
YESBANK,26-Mar-2020,6063200.0,976800.0,11-MAR-2020,16.110304789550074
YESBANK,26-Mar-2020,1372800.0,316800.0,11-MAR-2020,23.076923076923077
YESBANK,26-Mar-2020,3300000.0,272800.0,11-MAR-2020,8.266666666666666
YESBANK,26-Mar-2020,1496000.0,79200.0,11-MAR-2020,5.294117647058823
YESBANK,26-Mar-2020,1416800.0,123200.0,11-MAR-2020,8.695652173913043
YESBANK,26-Mar-2020,721600.0,123200.0,11-MAR-2020,17.073170731707318
YESBANK,26-Mar-2020,1865600.0,211200.0,11-MAR-2020,11.320754716981133
YESBANK,26-Mar-2020,176000.0,61600.0,11-MAR-2020,35.0
YESBANK,26-Mar-2020,1012000.0,140800.0,11-MAR-2020,13.91304347826087
YESBANK,26-Mar-2020,853600.0,26400.0,11-MAR-2020,3.0927835051546393
YESBANK,26-Mar-2020,5376800.0,-202400.0,11-MAR-2020,-3.764320785597381
YESBANK,26-Mar-2020,9504000.0,660000.0,11-MAR-2020,6.944444444444445
YESBANK,26-Mar-2020,13860000.0,994400.0,11-MAR-2020,7.174603174603175
YESBANK,26-Mar-2020,6151200.0,-1496000.0,11-MAR-2020,-24.320457796852647
YESBANK,26-Mar-2020,5799200.0,61600.0,11-MAR-2020,1.062215477996965
YESBANK,26-Mar-2020,4206400.0,2085600.0,11-MAR-2020,49.58158995815899
YESBANK,26-Mar-2020,1962400.0,-79200.0,11-MAR-2020,-4.0358744394618835
YESBANK,26-Mar-2020,1848000.0,-8800.0,11-MAR-2020,-0.4761904761904762
YESBANK,26-Mar-2020,1012000.0,-8800.0,11-MAR-2020,-0.8695652173913043
YESBANK,26-Mar-2020,554400.0,-88000.0,11-MAR-2020,-15.873015873015872
YESBANK,26-Mar-2020,422400.0,-8800.0,11-MAR-2020,-2.083333333333333
YESBANK,26-Mar-2020,52800.0,-26400.0,11-MAR-2020,-50.0
YESBANK,26-Mar-2020,140800.0,-8800.0,11-MAR-2020,-6.25
YESBANK,30-Apr-2020,123200.0,17600.0,11-MAR-2020,14.285714285714285
YESBANK,30-Apr-2020,70400.0,8800.0,11-MAR-2020,12.5
YESBANK,30-Apr-2020,264000.0,-114400.0,11-MAR-2020,-43.333333333333336
YESBANK,30-Apr-2020,299200.0,61600.0,11-MAR-2020,20.588235294117645
YESBANK,30-Apr-2020,528000.0,-70400.0,11-MAR-2020,-13.333333333333334
YESBANK,30-Apr-2020,343200.0,35200.0,11-MAR-2020,10.256410256410255
YESBANK,30-Apr-2020,404800.0,255200.0,11-MAR-2020,63.04347826086957
YESBANK,30-Apr-2020,35200.0,8800.0,11-MAR-2020,25.0
YESBANK,30-Apr-2020,176000.0,61600.0,11-MAR-2020,35.0
YESBANK,30-Apr-2020,44000.0,8800.0,11-MAR-2020,20.0
YESBANK,30-Apr-2020,17600.0,17600.0,11-MAR-2020,100.0
YESBANK,30-Apr-2020,79200.0,-8800.0,11-MAR-2020,-11.11111111111111
YESBANK,30-Apr-2020,299200.0,70400.0,11-MAR-2020,23.52941176470588
YESBANK,30-Apr-2020,607200.0,334400.0,11-MAR-2020,55.072463768115945
YESBANK,30-Apr-2020,607200.0,387200.0,11-MAR-2020,63.76811594202898
YESBANK,30-Apr-2020,211200.0,88000.0,11-MAR-2020,41.66666666666667
YESBANK,30-Apr-2020,1240800.0,44000.0,11-MAR-2020,3.546099290780142
YESBANK,30-Apr-2020,352000.0,8800.0,11-MAR-2020,2.5
YESBANK,28-May-2020,17600.0,17600.0,11-MAR-2020,100.0
ZEEL,26-Mar-2020,15300.0,6800.0,11-MAR-2020,44.44444444444444
ZEEL,26-Mar-2020,289000.0,40800.0,11-MAR-2020,14.117647058823529
ZEEL,26-Mar-2020,600100.0,56100.0,11-MAR-2020,9.34844192634561
ZEEL,26-Mar-2020,873800.0,-3400.0,11-MAR-2020,-0.38910505836575876
ZEEL,26-Mar-2020,1106700.0,-57800.0,11-MAR-2020,-5.22273425499232
ZEEL,26-Mar-2020,698700.0,6800.0,11-MAR-2020,0.9732360097323601
ZEEL,26-Mar-2020,346800.0,22100.0,11-MAR-2020,6.372549019607843
ZEEL,26-Mar-2020,23800.0,3400.0,11-MAR-2020,14.285714285714285
ZEEL,26-Mar-2020,5100.0,1700.0,11-MAR-2020,33.33333333333333
ZEEL,26-Mar-2020,39100.0,11900.0,11-MAR-2020,30.434782608695656
ZEEL,26-Mar-2020,125800.0,34000.0,11-MAR-2020,27.027027027027028
ZEEL,26-Mar-2020,197200.0,102000.0,11-MAR-2020,51.724137931034484
ZEEL,26-Mar-2020,380800.0,151300.0,11-MAR-2020,39.732142857142854
ZEEL,26-Mar-2020,792200.0,521900.0,11-MAR-2020,65.87982832618026
ZEEL,26-Mar-2020,365500.0,187000.0,11-MAR-2020,51.162790697674424
ZEEL,26-Mar-2020,498100.0,-5100.0,11-MAR-2020,-1.023890784982935
ZEEL,26-Mar-2020,137700.0,-8500.0,11-MAR-2020,-6.172839506172839
ZEEL,26-Mar-2020,30600.0,-1700.0,11-MAR-2020,-5.555555555555555
ZEEL,26-Mar-2020,11900.0,-1700.0,11-MAR-2020,-14.285714285714285
ZEEL,30-Apr-2020,17000.0,11900.0,11-MAR-2020,70.0
ZEEL,30-Apr-2020,5100.0,1700.0,11-MAR-2020,33.33333333333333
ZEEL,30-Apr-2020,17000.0,1700.0,11-MAR-2020,10.0
BANKNIFTY,26-Mar-2020,1467500.0,-66700.0,12-MAR-2020,-4.5451448040885865
BANKNIFTY,30-Apr-2020,102960.0,3900.0,12-MAR-2020,3.787878787878788
BANKNIFTY,28-May-2020,55760.0,1440.0,12-MAR-2020,2.582496413199426
NIFTY,26-Mar-2020,16218375.0,-696300.0,12-MAR-2020,-4.293278457305371
NIFTY,30-Apr-2020,2013750.0,68475.0,12-MAR-2020,3.400372439478585
NIFTY,28-May-2020,767625.0,30825.0,12-MAR-2020,4.015632633121641
NIFTYIT,26-Mar-2020,5250.0,-100.0,12-MAR-2020,-1.9047619047619049
ACC,26-Mar-2020,2970800.0,-227600.0,12-MAR-2020,-7.661236030698802
ACC,30-Apr-2020,70000.0,-3600.0,12-MAR-2020,-5.142857142857142
ACC,28-May-2020,800.0,400.0,12-MAR-2020,50.0
ADANIENT,26-Mar-2020,26452000.0,488000.0,12-MAR-2020,1.8448510509602298
ADANIENT,30-Apr-2020,140000.0,-8000.0,12-MAR-2020,-5.714285714285714
ADANIPORTS,26-Mar-2020,33467500.0,-1005000.0,12-MAR-2020,-3.0029132740718607
ADANIPORTS,30-Apr-2020,612500.0,5000.0,12-MAR-2020,0.8163265306122449
ADANIPOWER,26-Mar-2020,62260000.0,-9610000.0,12-MAR-2020,-15.43527144233858
ADANIPOWER,30-Apr-2020,690000.0,90000.0,12-MAR-2020,13.043478260869565
ADANIPOWER,28-May-2020,30000.0,10000.0,12-MAR-2020,33.33333333333333
AMARAJABAT,26-Mar-2020,1387200.0,-443200.0,12-MAR-2020,-31.949250288350633
AMARAJABAT,30-Apr-2020,32000.0,6400.0,12-MAR-2020,20.0
AMBUJACEM,26-Mar-2020,18260000.0,-855000.0,12-MAR-2020,-4.682365826944141
AMBUJACEM,30-Apr-2020,192500.0,-7500.0,12-MAR-2020,-3.896103896103896
AMBUJACEM,28-May-2020,5000.0,5000.0,12-MAR-2020,100.0
APOLLOHOSP,26-Mar-2020,1462000.0,-168000.0,12-MAR-2020,-11.49110807113543
APOLLOHOSP,30-Apr-2020,30500.0,2500.0,12-MAR-2020,8.19672131147541
APOLLOTYRE,26-Mar-2020,10800000.0,-3639000.0,12-MAR-2020,-33.69444444444444
APOLLOTYRE,30-Apr-2020,681000.0,6000.0,12-MAR-2020,0.881057268722467
APOLLOTYRE,28-May-2020,27000.0,-9000.0,12-MAR-2020,-33.33333333333333
ASHOKLEY,26-Mar-2020,54064000.0,-2688000.0,12-MAR-2020,-4.971885173128145
ASHOKLEY,30-Apr-2020,2248000.0,48000.0,12-MAR-2020,2.135231316725979
ASHOKLEY,28-May-2020,136000.0,8000.0,12-MAR-2020,5.88235294117647
ASIANPAINT,26-Mar-2020,7420200.0,-430200.0,12-MAR-2020,-5.797687393870786
ASIANPAINT,30-Apr-2020,259800.0,39000.0,12-MAR-2020,15.011547344110854
ASIANPAINT,28-May-2020,12600.0,1800.0,12-MAR-2020,14.285714285714285
AUROPHARMA,26-Mar-2020,10383000.0,-1500000.0,12-MAR-2020,-14.44669170759896
AUROPHARMA,30-Apr-2020,353000.0,17000.0,12-MAR-2020,4.815864022662889
AUROPHARMA,28-May-2020,99000.0,9000.0,12-MAR-2020,9.090909090909092
AXISBANK,26-Mar-2020,47558400.0,-2281200.0,12-MAR-2020,-4.796628986677432
AXISBANK,30-Apr-2020,3477600.0,715200.0,12-MAR-2020,20.56590752242926
AXISBANK,28-May-2020,38400.0,6000.0,12-MAR-2020,15.625
BAJAJ-AUTO,26-Mar-2020,2090500.0,-16500.0,12-MAR-2020,-0.7892848600813203
BAJAJ-AUTO,30-Apr-2020,43000.0,4750.0,12-MAR-2020,11.046511627906977
BAJAJFINSV,26-Mar-2020,929125.0,-38000.0,12-MAR-2020,-4.089869500874479
BAJAJFINSV,30-Apr-2020,10500.0,1375.0,12-MAR-2020,13.095238095238097
BAJFINANCE,26-Mar-2020,5586250.0,-571000.0,12-MAR-2020,-10.221526068471693
BAJFINANCE,30-Apr-2020,231000.0,2250.0,12-MAR-2020,0.974025974025974
BAJFINANCE,28-May-2020,15000.0,1750.0,12-MAR-2020,11.666666666666666
BALKRISIND,26-Mar-2020,1525600.0,-52000.0,12-MAR-2020,-3.408495018353435
BALKRISIND,30-Apr-2020,11200.0,800.0,12-MAR-2020,7.142857142857142
BANDHANBNK,26-Mar-2020,5377200.0,220800.0,12-MAR-2020,4.1062262887748275
BANDHANBNK,30-Apr-2020,81600.0,10800.0,12-MAR-2020,13.23529411764706
BANDHANBNK,28-May-2020,31200.0,-7200.0,12-MAR-2020,-23.076923076923077
BANKBARODA,26-Mar-2020,52023600.0,-9342000.0,12-MAR-2020,-17.9572347934399
BANKBARODA,30-Apr-2020,2683800.0,64800.0,12-MAR-2020,2.414486921529175
BANKBARODA,28-May-2020,178200.0,43200.0,12-MAR-2020,24.242424242424242
BATAINDIA,26-Mar-2020,2409000.0,-150700.0,12-MAR-2020,-6.255707762557078
BATAINDIA,30-Apr-2020,48950.0,14300.0,12-MAR-2020,29.213483146067414
BATAINDIA,28-May-2020,13200.0,3300.0,12-MAR-2020,25.0
BEL,26-Mar-2020,30714000.0,-4950000.0,12-MAR-2020,-16.116428990037114
BEL,30-Apr-2020,1254000.0,-12000.0,12-MAR-2020,-0.9569377990430622
BEL,28-May-2020,54000.0,-12000.0,12-MAR-2020,-22.22222222222222
BERGEPAINT,26-Mar-2020,6100600.0,-90200.0,12-MAR-2020,-1.4785430941218896
BERGEPAINT,30-Apr-2020,74800.0,11000.0,12-MAR-2020,14.705882352941178
BHARATFORG,26-Mar-2020,6945900.0,-15600.0,12-MAR-2020,-0.22459292532285235
BHARATFORG,30-Apr-2020,63700.0,-2600.0,12-MAR-2020,-4.081632653061225
BHARTIARTL,26-Mar-2020,49629012.0,-2500701.0,12-MAR-2020,-5.038788602118455
BHARTIARTL,30-Apr-2020,2496999.0,74040.0,12-MAR-2020,2.965159377316531
BHARTIARTL,28-May-2020,90699.0,9255.0,12-MAR-2020,10.204081632653061
BHEL,26-Mar-2020,67048800.0,-5855200.0,12-MAR-2020,-8.732743911897007
BHEL,30-Apr-2020,7508800.0,603200.0,12-MAR-2020,8.033240997229916
BHEL,28-May-2020,499200.0,83200.0,12-MAR-2020,16.666666666666664
BIOCON,26-Mar-2020,9827900.0,-802700.0,12-MAR-2020,-8.167563772525158
BIOCON,30-Apr-2020,595700.0,57500.0,12-MAR-2020,9.652509652509652
BOSCHLTD,26-Mar-2020,146680.0,-5720.0,12-MAR-2020,-3.8996454867739296
BOSCHLTD,30-Apr-2020,1080.0,240.0,12-MAR-2020,22.22222222222222
BPCL,26-Mar-2020,19445400.0,-5054400.0,12-MAR-2020,-25.992779783393498
BPCL,30-Apr-2020,556200.0,-43200.0,12-MAR-2020,-7.766990291262135
BPCL,28-May-2020,30600.0,3600.0,12-MAR-2020,11.76470588235294
BRITANNIA,26-Mar-2020,1631400.0,-33400.0,12-MAR-2020,-2.0473213191124184
BRITANNIA,30-Apr-2020,19800.0,2800.0,12-MAR-2020,14.14141414141414
BRITANNIA,28-May-2020,200.0,200.0,12-MAR-2020,100.0
CADILAHC,26-Mar-2020,4466000.0,-404800.0,12-MAR-2020,-9.064039408866995
CADILAHC,30-Apr-2020,145200.0,2200.0,12-MAR-2020,1.5151515151515151
CANBK,26-Mar-2020,15191800.0,-1968200.0,12-MAR-2020,-12.955673455416738
CANBK,30-Apr-2020,1211600.0,-26000.0,12-MAR-2020,-2.1459227467811157
CENTURYTEX,26-Mar-2020,2487600.0,124800.0,12-MAR-2020,5.016883743367101
CENTURYTEX,30-Apr-2020,37800.0,9000.0,12-MAR-2020,23.809523809523807
CENTURYTEX,28-May-2020,2400.0,600.0,12-MAR-2020,25.0
CESC,26-Mar-2020,1708800.0,-5600.0,12-MAR-2020,-0.32771535580524347
CESC,30-Apr-2020,26400.0,3200.0,12-MAR-2020,12.121212121212121
CHOLAFIN,26-Mar-2020,4980000.0,-1135000.0,12-MAR-2020,-22.79116465863454
CHOLAFIN,30-Apr-2020,75000.0,12500.0,12-MAR-2020,16.666666666666664
CHOLAFIN,28-May-2020,10000.0,7500.0,12-MAR-2020,75.0
CIPLA,26-Mar-2020,9779600.0,-1521450.0,12-MAR-2020,-15.557384760112889
CIPLA,30-Apr-2020,207000.0,20700.0,12-MAR-2020,10.0
CIPLA,28-May-2020,10350.0,3450.0,12-MAR-2020,33.33333333333333
COALINDIA,26-Mar-2020,37567800.0,1366200.0,12-MAR-2020,3.6366249820324854
COALINDIA,30-Apr-2020,1989900.0,81000.0,12-MAR-2020,4.07055630936228
COALINDIA,28-May-2020,35100.0,5400.0,12-MAR-2020,15.384615384615385
COLPAL,26-Mar-2020,2121000.0,-116900.0,12-MAR-2020,-5.511551155115511
COLPAL,30-Apr-2020,43400.0,4900.0,12-MAR-2020,11.29032258064516
CONCOR,26-Mar-2020,5670564.0,-572058.0,12-MAR-2020,-10.088202866593164
CONCOR,30-Apr-2020,84402.0,21882.0,12-MAR-2020,25.925925925925924
CONCOR,28-May-2020,1563.0,-1563.0,12-MAR-2020,-100.0
CUMMINSIND,26-Mar-2020,1318500.0,-63000.0,12-MAR-2020,-4.778156996587031
CUMMINSIND,30-Apr-2020,42300.0,11700.0,12-MAR-2020,27.659574468085108
DABUR,26-Mar-2020,10755000.0,-15000.0,12-MAR-2020,-0.1394700139470014
DABUR,30-Apr-2020,77500.0,-5000.0,12-MAR-2020,-6.451612903225806
DIVISLAB,26-Mar-2020,1966800.0,-46000.0,12-MAR-2020,-2.3388244864754935
DIVISLAB,30-Apr-2020,133200.0,-1200.0,12-MAR-2020,-0.9009009009009009
DIVISLAB,28-May-2020,7600.0,800.0,12-MAR-2020,10.526315789473683
DLF,26-Mar-2020,38398800.0,-1897500.0,12-MAR-2020,-4.941560673771055
DLF,30-Apr-2020,1254000.0,66000.0,12-MAR-2020,5.263157894736842
DLF,28-May-2020,19800.0,9900.0,12-MAR-2020,50.0
DRREDDY,26-Mar-2020,2000000.0,-86250.0,12-MAR-2020,-4.3125
DRREDDY,30-Apr-2020,55750.0,-1750.0,12-MAR-2020,-3.1390134529147984
EICHERMOT,26-Mar-2020,271710.0,57780.0,12-MAR-2020,21.265319642265652
EICHERMOT,30-Apr-2020,4260.0,-330.0,12-MAR-2020,-7.746478873239436
EICHERMOT,28-May-2020,660.0,-30.0,12-MAR-2020,-4.545454545454546
EQUITAS,26-Mar-2020,14646100.0,-1597400.0,12-MAR-2020,-10.906657745065239
EQUITAS,30-Apr-2020,303800.0,44100.0,12-MAR-2020,14.516129032258066
EQUITAS,28-May-2020,44100.0,4900.0,12-MAR-2020,11.11111111111111
ESCORTS,26-Mar-2020,4215200.0,-71500.0,12-MAR-2020,-1.696242171189979
ESCORTS,28-May-2020,8800.0,2200.0,12-MAR-2020,25.0
EXIDEIND,26-Mar-2020,7693700.0,-1154200.0,12-MAR-2020,-15.001884658876744
EXIDEIND,30-Apr-2020,176900.0,-5800.0,12-MAR-2020,-3.278688524590164
FEDERALBNK,26-Mar-2020,50323000.0,-8113000.0,12-MAR-2020,-16.12185283071359
FEDERALBNK,30-Apr-2020,1743000.0,-105000.0,12-MAR-2020,-6.024096385542169
FEDERALBNK,28-May-2020,119000.0,14000.0,12-MAR-2020,11.76470588235294
GAIL,26-Mar-2020,35583114.0,368046.0,12-MAR-2020,1.0343276870034477
GAIL,30-Apr-2020,1552194.0,-26670.0,12-MAR-2020,-1.718213058419244
GAIL,28-May-2020,85344.0,16002.0,12-MAR-2020,18.75
GLENMARK,26-Mar-2020,4942000.0,-2263800.0,12-MAR-2020,-45.80736543909348
GLENMARK,30-Apr-2020,210000.0,56000.0,12-MAR-2020,26.666666666666668
GLENMARK,28-May-2020,19600.0,-2800.0,12-MAR-2020,-14.285714285714285
GMRINFRA,26-Mar-2020,153495000.0,-35550000.0,12-MAR-2020,-23.16036352975667
GMRINFRA,30-Apr-2020,6390000.0,1260000.0,12-MAR-2020,19.718309859154928
GODREJCP,26-Mar-2020,7281600.0,-171200.0,12-MAR-2020,-2.351131619424302
GODREJCP,30-Apr-2020,51200.0,1600.0,12-MAR-2020,3.125
GRASIM,26-Mar-2020,26178750.0,-1864500.0,12-MAR-2020,-7.122188798166452
GRASIM,30-Apr-2020,190500.0,-750.0,12-MAR-2020,-0.39370078740157477
HAVELLS,26-Mar-2020,5601000.0,-713000.0,12-MAR-2020,-12.729869666131046
HAVELLS,30-Apr-2020,110000.0,31000.0,12-MAR-2020,28.18181818181818
HAVELLS,28-May-2020,3000.0,1000.0,12-MAR-2020,33.33333333333333
HCLTECH,26-Mar-2020,20680800.0,-289800.0,12-MAR-2020,-1.4012997562956946
HCLTECH,30-Apr-2020,226800.0,19600.0,12-MAR-2020,8.641975308641975
HDFC,26-Mar-2020,32381500.0,-1528000.0,12-MAR-2020,-4.718743727128144
HDFC,30-Apr-2020,1823250.0,57500.0,12-MAR-2020,3.1537090360619775
HDFC,28-May-2020,29500.0,8000.0,12-MAR-2020,27.11864406779661
HDFCBANK,26-Mar-2020,32759000.0,-399000.0,12-MAR-2020,-1.217985897005403
HDFCBANK,30-Apr-2020,1131500.0,143000.0,12-MAR-2020,12.638091029606716
HDFCBANK,28-May-2020,116000.0,16000.0,12-MAR-2020,13.793103448275861
HDFCLIFE,26-Mar-2020,2725200.0,210600.0,12-MAR-2020,7.7278731836195504
HDFCLIFE,30-Apr-2020,48600.0,-900.0,12-MAR-2020,-1.8518518518518516
HEROMOTOCO,26-Mar-2020,2732200.0,-462200.0,12-MAR-2020,-16.91677036820145
HEROMOTOCO,30-Apr-2020,74800.0,7800.0,12-MAR-2020,10.427807486631016
HINDALCO,26-Mar-2020,43358000.0,-878500.0,12-MAR-2020,-2.026154342912496
HINDALCO,30-Apr-2020,1134000.0,294000.0,12-MAR-2020,25.925925925925924
HINDPETRO,26-Mar-2020,11568900.0,-1211700.0,12-MAR-2020,-10.473770194227628
HINDPETRO,30-Apr-2020,386400.0,-10500.0,12-MAR-2020,-2.717391304347826
HINDPETRO,28-May-2020,33600.0,4200.0,12-MAR-2020,12.5
HINDUNILVR,26-Mar-2020,10695900.0,-29100.0,12-MAR-2020,-0.2720668667433315
HINDUNILVR,30-Apr-2020,473400.0,40800.0,12-MAR-2020,8.61850443599493
IBULHSGFIN,26-Mar-2020,17017200.0,-3794400.0,12-MAR-2020,-22.297440236936747
IBULHSGFIN,30-Apr-2020,1701600.0,-283200.0,12-MAR-2020,-16.643159379407617
IBULHSGFIN,28-May-2020,108000.0,9600.0,12-MAR-2020,8.88888888888889
ICICIBANK,26-Mar-2020,89878250.0,-5535750.0,12-MAR-2020,-6.159165315301532
ICICIBANK,30-Apr-2020,5970250.0,658625.0,12-MAR-2020,11.031782588668817
ICICIBANK,28-May-2020,48125.0,17875.0,12-MAR-2020,37.142857142857146
ICICIPRULI,26-Mar-2020,9109500.0,-316500.0,12-MAR-2020,-3.474394862506175
ICICIPRULI,30-Apr-2020,69000.0,7500.0,12-MAR-2020,10.869565217391305
IDEA,26-Mar-2020,591626000.0,-588000.0,12-MAR-2020,-0.09938711280437303
IDEA,30-Apr-2020,39396000.0,24696000.0,12-MAR-2020,62.68656716417911
IDEA,28-May-2020,490000.0,98000.0,12-MAR-2020,20.0
IDFCFIRSTB,26-Mar-2020,163980000.0,-9168000.0,12-MAR-2020,-5.590925722649104
IDFCFIRSTB,30-Apr-2020,19884000.0,-11052000.0,12-MAR-2020,-55.5823777911889
IDFCFIRSTB,28-May-2020,3960000.0,636000.0,12-MAR-2020,16.060606060606062
IGL,26-Mar-2020,10169500.0,-778250.0,12-MAR-2020,-7.6527852893455925
IGL,30-Apr-2020,154000.0,-16500.0,12-MAR-2020,-10.714285714285714
INDIGO,26-Mar-2020,3116400.0,121800.0,12-MAR-2020,3.908355795148248
INDIGO,30-Apr-2020,60300.0,1800.0,12-MAR-2020,2.9850746268656714
INDIGO,28-May-2020,1800.0,600.0,12-MAR-2020,33.33333333333333
INDUSINDBK,26-Mar-2020,14576800.0,537200.0,12-MAR-2020,3.6853081609132317
INDUSINDBK,30-Apr-2020,352400.0,54800.0,12-MAR-2020,15.550510783200908
INDUSINDBK,28-May-2020,18800.0,-3200.0,12-MAR-2020,-17.02127659574468
INFRATEL,26-Mar-2020,8204000.0,-502000.0,12-MAR-2020,-6.118966357874208
INFY,26-Mar-2020,25971600.0,186000.0,12-MAR-2020,0.7161668899875249
INFY,30-Apr-2020,1431600.0,187200.0,12-MAR-2020,13.076278290025147
INFY,28-May-2020,40800.0,1200.0,12-MAR-2020,2.941176470588235
IOC,26-Mar-2020,47564000.0,-1640000.0,12-MAR-2020,-3.447985871667648
IOC,30-Apr-2020,2428000.0,-28000.0,12-MAR-2020,-1.1532125205930808
ITC,26-Mar-2020,143652000.0,-17791200.0,12-MAR-2020,-12.384930248099574
ITC,30-Apr-2020,6988800.0,1790400.0,12-MAR-2020,25.618131868131865
ITC,28-May-2020,720000.0,28800.0,12-MAR-2020,4.0
JINDALSTEL,26-Mar-2020,38875000.0,-1820000.0,12-MAR-2020,-4.681672025723473
JINDALSTEL,30-Apr-2020,550000.0,65000.0,12-MAR-2020,11.818181818181818
JINDALSTEL,28-May-2020,50000.0,5000.0,12-MAR-2020,10.0
JSWSTEEL,26-Mar-2020,36372200.0,-2668000.0,12-MAR-2020,-7.335272543316049
JSWSTEEL,30-Apr-2020,535900.0,227700.0,12-MAR-2020,42.48927038626609
JSWSTEEL,28-May-2020,4600.0,2300.0,12-MAR-2020,50.0
JUBLFOOD,26-Mar-2020,3346500.0,555000.0,12-MAR-2020,16.584491259524878
JUBLFOOD,30-Apr-2020,56500.0,20500.0,12-MAR-2020,36.283185840707965
JUSTDIAL,26-Mar-2020,2571800.0,-322000.0,12-MAR-2020,-12.520413718018508
JUSTDIAL,30-Apr-2020,49000.0,-9800.0,12-MAR-2020,-20.0
KOTAKBANK,26-Mar-2020,8434000.0,-42000.0,12-MAR-2020,-0.4979843490633152
KOTAKBANK,30-Apr-2020,270800.0,12000.0,12-MAR-2020,4.431314623338257
KOTAKBANK,28-May-2020,3200.0,-1200.0,12-MAR-2020,-37.5
L&TFH,26-Mar-2020,19409600.0,560000.0,12-MAR-2020,2.8851702250432774
L&TFH,30-Apr-2020,1954400.0,184800.0,12-MAR-2020,9.455587392550143
L&TFH,28-May-2020,364000.0,22400.0,12-MAR-2020,6.153846153846154
LICHSGFIN,26-Mar-2020,10999300.0,-1544400.0,12-MAR-2020,-14.040893511405272
LICHSGFIN,30-Apr-2020,462800.0,3900.0,12-MAR-2020,0.8426966292134831
LT,26-Mar-2020,17164125.0,-1325625.0,12-MAR-2020,-7.723230866705993
LT,30-Apr-2020,935625.0,37500.0,12-MAR-2020,4.008016032064128
LT,28-May-2020,23250.0,5625.0,12-MAR-2020,24.193548387096776
LUPIN,26-Mar-2020,5552400.0,-524300.0,12-MAR-2020,-9.442763489662129
LUPIN,30-Apr-2020,154000.0,21700.0,12-MAR-2020,14.09090909090909
LUPIN,28-May-2020,4900.0,2100.0,12-MAR-2020,42.857142857142854
M&M,26-Mar-2020,13170000.0,-880000.0,12-MAR-2020,-6.681852695520122
M&M,30-Apr-2020,245000.0,10000.0,12-MAR-2020,4.081632653061225
M&M,28-May-2020,11000.0,-4000.0,12-MAR-2020,-36.36363636363637
M&MFIN,26-Mar-2020,8656000.0,417600.0,12-MAR-2020,4.824399260628466
M&MFIN,30-Apr-2020,736000.0,25600.0,12-MAR-2020,3.4782608695652173
M&MFIN,28-May-2020,16000.0,1600.0,12-MAR-2020,10.0
MANAPPURAM,26-Mar-2020,19380000.0,-1602000.0,12-MAR-2020,-8.26625386996904
MANAPPURAM,30-Apr-2020,696000.0,-150000.0,12-MAR-2020,-21.551724137931032
MANAPPURAM,28-May-2020,138000.0,-6000.0,12-MAR-2020,-4.3478260869565215
MARICO,26-Mar-2020,12764700.0,-122200.0,12-MAR-2020,-0.9573276301048986
MARICO,30-Apr-2020,149500.0,-15600.0,12-MAR-2020,-10.434782608695652
MARUTI,26-Mar-2020,2968400.0,-94200.0,12-MAR-2020,-3.173426761891928
MARUTI,30-Apr-2020,106000.0,15900.0,12-MAR-2020,15.0
MARUTI,28-May-2020,1700.0,-900.0,12-MAR-2020,-52.94117647058824
MCDOWELL-N,26-Mar-2020,15377500.0,-185000.0,12-MAR-2020,-1.203056413591286
MFSL,26-Mar-2020,2581800.0,-396500.0,12-MAR-2020,-15.357502517623365
MFSL,30-Apr-2020,44200.0,-2600.0,12-MAR-2020,-5.88235294117647
MGL,26-Mar-2020,1997400.0,-225600.0,12-MAR-2020,-11.29468308801442
MGL,30-Apr-2020,33600.0,3600.0,12-MAR-2020,10.714285714285714
MINDTREE,26-Mar-2020,1862400.0,204000.0,12-MAR-2020,10.95360824742268
MINDTREE,30-Apr-2020,90400.0,9600.0,12-MAR-2020,10.619469026548673
MOTHERSUMI,26-Mar-2020,32090000.0,3670000.0,12-MAR-2020,11.436584605796197
MOTHERSUMI,30-Apr-2020,485000.0,65000.0,12-MAR-2020,13.402061855670103
MOTHERSUMI,28-May-2020,55000.0,10000.0,12-MAR-2020,18.181818181818183
MRF,26-Mar-2020,21010.0,-1720.0,12-MAR-2020,-8.186577820085674
MRF,30-Apr-2020,230.0,20.0,12-MAR-2020,8.695652173913043
MUTHOOTFIN,26-Mar-2020,3900000.0,-513000.0,12-MAR-2020,-13.153846153846155
MUTHOOTFIN,30-Apr-2020,73500.0,3000.0,12-MAR-2020,4.081632653061225
NATIONALUM,26-Mar-2020,31777200.0,-3205800.0,12-MAR-2020,-10.088365243004418
NATIONALUM,30-Apr-2020,1825200.0,187200.0,12-MAR-2020,10.256410256410255
NATIONALUM,28-May-2020,58500.0,23400.0,12-MAR-2020,40.0
NAUKRI,26-Mar-2020,473600.0,54200.0,12-MAR-2020,11.444256756756758
NAUKRI,30-Apr-2020,5000.0,-400.0,12-MAR-2020,-8.0
NCC,26-Mar-2020,36297000.0,-315000.0,12-MAR-2020,-0.8678403173816018
NCC,30-Apr-2020,4167000.0,9000.0,12-MAR-2020,0.21598272138228944
NCC,28-May-2020,99000.0,9000.0,12-MAR-2020,9.090909090909092
