Time,Identifier,Type,OPTION TYPE,openInterest,changeinOpenInterest,totalTradedVolume,lastPrice,change,impliedVolatility,strikePrice,underlyingValue
13:10:20,7900_PE,PE,OTM,389250,193050,53860,13.55,-105.8,100.28,7900,8565.75
13:10:20,8000_PE,PE,OTM,1867650,828750,216541,19.7,-128.45,97.61,8000,8565.75
13:10:20,8100_PE,PE,OTM,489450,285375,85071,27.35,-153.45,94.54,8100,8565.75
13:10:20,8200_PE,PE,OTM,866625,635775,139974,39.3,-179.85,92.84,8200,8565.75
13:10:20,8300_PE,PE,OTM,879900,645525,128592,58.85,-205.8,92.63,8300,8565.75
13:10:20,8400_PE,PE,OTM,1176000,908700,144719,88.15,-226.3,93.5,8400,8565.75
13:10:20,8500_PE,PE,OTM,1268250,635100,119662,126.85,-246.1,93.58,8500,8565.75
13:10:20,8600_PE,PE,ITM,280350,186525,30964,176,-263.1,93.88,8600,8565.75
13:10:20,8700_PE,PE,ITM,155550,75000,8500,234.8,-282.1,92.88,8700,8565.75
13:10:20,8800_PE,PE,ITM,71700,22875,3077,306,-290.7,90.98,8800,8565.75
13:10:20,8900_PE,PE,ITM,58275,-2925,941,386.35,-300.05,100.62,8900,8565.75
13:10:20,9000_PE,PE,ITM,242175,7350,4061,478.5,-300.25,91.21,9000,8565.75
13:10:20,9100_PE,PE,ITM,13725,-900,207,570,-296.2,123.93,9100,8565.75
13:10:20,9200_PE,PE,ITM,11475,-450,85,653.65,-322.7,113.75,9200,8565.75
13:10:20,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8565.75
13:13:23,7800_CE,CE,ITM,6450,-2775,186,737.95,217.7,133.43,7800,8549.9
13:13:23,7900_CE,CE,ITM,4875,750,151,661.3,193.45,0,7900,8549.9
13:13:23,8000_CE,CE,ITM,184800,-30975,5069,542.5,146.45,95.26,8000,8549.9
13:13:23,8100_CE,CE,ITM,21750,-30075,1984,466.5,136.5,90.1,8100,8549.9
13:13:23,8200_CE,CE,ITM,47625,-31350,11923,364.55,96.5,86.91,8200,8549.9
13:13:23,8300_CE,CE,ITM,159975,21150,32041,285.3,71.4,87.83,8300,8549.9
13:13:23,8400_CE,CE,ITM,313800,30525,80055,217.55,53.2,89.53,8400,8549.9
13:13:23,8500_CE,CE,ITM,952875,176775,240241,158,34.25,90.46,8500,8549.9
13:13:23,8600_CE,CE,OTM,753825,407775,194588,107.05,16.9,89.56,8600,8549.9
13:13:23,8700_CE,CE,OTM,710475,213975,184028,68.5,4.1,88.44,8700,8549.9
13:13:23,8800_CE,CE,OTM,833625,475650,186769,39.55,-8.6,87.72,8800,8549.9
13:13:23,8900_CE,CE,OTM,428775,189975,100588,21.15,-15.2,87.52,8900,8549.9
13:13:23,9000_CE,CE,OTM,1678575,284775,215943,10.95,-16.75,87.46,9000,8549.9
13:13:23,9100_CE,CE,OTM,541500,239025,68370,5,-15.75,86.47,9100,8549.9
13:13:23,9200_CE,CE,OTM,606975,79875,53525,2.9,-12.8,85.77,9200,8549.9
13:13:23,9300_CE,CE,OTM,329850,-28650,24444,2.1,-9.65,87.2,9300,8549.9
13:13:23,7800_PE,PE,OTM,498000,168900,57002,10.05,-86.6,103.3,7800,8549.9
13:13:23,7900_PE,PE,OTM,387825,191625,54313,13.95,-105.4,100.28,7900,8549.9
13:13:23,8000_PE,PE,OTM,1873650,834750,219250,20.15,-128,97.61,8000,8549.9
13:13:23,8100_PE,PE,OTM,498975,294900,86640,28.35,-152.45,94.54,8100,8549.9
13:13:23,8200_PE,PE,OTM,858600,627750,142975,40.95,-178.2,92.84,8200,8549.9
13:13:23,8300_PE,PE,OTM,880950,646575,130895,62.15,-202.5,92.63,8300,8549.9
13:13:23,8400_PE,PE,OTM,1183725,916425,148112,92.45,-222,93.5,8400,8549.9
13:13:23,8500_PE,PE,OTM,1267275,634125,122791,131.9,-241.05,93.58,8500,8549.9
13:13:23,8600_PE,PE,ITM,273600,179775,31980,182.2,-256.9,93.88,8600,8549.9
13:13:23,8700_PE,PE,ITM,155250,74700,8720,244.85,-272.05,92.88,8700,8549.9
13:13:23,8800_PE,PE,ITM,71100,22275,3181,314.45,-282.25,90.98,8800,8549.9
13:13:23,8900_PE,PE,ITM,58575,-2625,950,393.1,-293.3,100.62,8900,8549.9
13:13:23,9000_PE,PE,ITM,241725,6900,4191,486.05,-292.7,91.21,9000,8549.9
13:13:23,9100_PE,PE,ITM,13725,-900,210,576,-290.2,123.93,9100,8549.9
13:13:23,9200_PE,PE,ITM,11475,-450,85,653.65,-322.7,113.75,9200,8549.9
13:13:23,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8549.9
13:16:25,7800_CE,CE,ITM,6450,-2775,186,734.25,214,133.43,7800,8542.2
13:16:25,7900_CE,CE,ITM,4875,750,151,661.3,193.45,0,7900,8542.2
13:16:25,8000_CE,CE,ITM,186000,-29775,5093,556,159.95,95.26,8000,8542.2
13:16:25,8100_CE,CE,ITM,21150,-30675,2003,457.1,127.1,90.1,8100,8559.45
13:16:25,8200_CE,CE,ITM,48675,-30300,11982,374.6,106.55,86.91,8200,8559.45
13:16:25,8300_CE,CE,ITM,159450,20625,32268,293.7,79.8,87.83,8300,8559.45
13:16:25,8400_CE,CE,ITM,312675,29400,81093,224.65,60.3,89.53,8400,8559.45
13:16:25,8500_CE,CE,ITM,956175,180075,243053,161.75,38,90.46,8500,8559.45
13:16:25,8600_CE,CE,OTM,731325,385275,197821,111.5,21.35,89.56,8600,8559.45
13:16:25,8700_CE,CE,OTM,707325,210825,185316,70.8,6.4,88.44,8700,8542.2
13:16:25,8800_CE,CE,OTM,872025,514050,190366,41.2,-6.95,87.72,8800,8559.45
13:16:25,8900_CE,CE,OTM,423450,184650,101659,21.65,-14.7,87.52,8900,8542.2
13:16:25,9000_CE,CE,OTM,1696275,302475,218821,10.7,-17,87.46,9000,8542.2
13:16:25,9100_CE,CE,OTM,538875,236400,69154,4.8,-15.95,86.47,9100,8542.2
13:16:25,9200_CE,CE,OTM,606375,79275,54170,2.8,-12.9,85.77,9200,8559.45
13:16:25,9300_CE,CE,OTM,317400,-41100,24767,2,-9.75,87.2,9300,8559.45
13:16:25,7800_PE,PE,OTM,509850,180750,57820,9.05,-87.6,103.3,7800,8559.45
13:16:25,7900_PE,PE,OTM,391425,195225,54779,12.95,-106.4,100.28,7900,8559.45
13:16:25,8000_PE,PE,OTM,1876650,837750,222632,18.4,-129.75,97.61,8000,8559.45
13:16:25,8100_PE,PE,OTM,506325,302250,88193,26.1,-154.7,94.54,8100,8559.45
13:16:25,8200_PE,PE,OTM,827475,596625,145763,38.2,-180.95,92.84,8200,8559.45
13:16:25,8300_PE,PE,OTM,870600,636225,133498,57.8,-206.85,92.63,8300,8559.45
13:16:25,8400_PE,PE,OTM,1215375,948075,151685,86.85,-227.6,93.5,8400,8559.45
13:16:25,8500_PE,PE,OTM,1266075,632925,126369,124.75,-248.2,93.58,8500,8559.45
13:16:25,8600_PE,PE,ITM,263025,169200,33008,175,-264.1,93.88,8600,8559.45
13:16:25,8700_PE,PE,ITM,152250,71700,8873,231.8,-285.1,92.88,8700,8542.2
13:16:25,8800_PE,PE,ITM,69300,20475,3267,305.05,-291.65,90.98,8800,8559.45
13:16:25,8900_PE,PE,ITM,58725,-2475,960,385.3,-301.1,100.62,8900,8542.2
13:16:25,9000_PE,PE,ITM,239925,5100,4235,476.9,-301.85,91.21,9000,8542.2
13:16:25,9100_PE,PE,ITM,13725,-900,214,578.55,-287.65,123.93,9100,8559.45
13:16:25,9200_PE,PE,ITM,11475,-450,85,653.65,-322.7,113.75,9200,8559.45
13:16:25,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8559.45
13:19:28,7800_CE,CE,ITM,6450,-2775,187,734.25,214,133.43,7800,8548.6
13:19:28,7900_CE,CE,ITM,4875,750,151,661.3,193.45,0,7900,8548.6
13:19:28,8000_CE,CE,ITM,185700,-30075,5127,539.1,143.05,95.26,8000,8548.6
13:19:28,8100_CE,CE,ITM,21225,-30600,2008,456.55,126.55,90.1,8100,8548.6
13:19:28,8200_CE,CE,ITM,48375,-30600,12043,367.1,99.05,86.91,8200,8548.6
13:19:28,8300_CE,CE,ITM,159300,20475,32324,287.05,73.15,87.83,8300,8548.6
13:19:28,8400_CE,CE,ITM,309600,26325,81292,217.2,52.85,89.53,8400,8548.6
13:19:28,8500_CE,CE,ITM,956175,180075,244011,155.3,31.55,90.46,8500,8548.6
13:19:28,8600_CE,CE,OTM,731325,385275,198818,106.8,16.65,89.56,8600,8548.6
13:19:28,8700_CE,CE,OTM,701250,204750,187765,67.4,3,88.44,8700,8548.6
13:19:28,8800_CE,CE,OTM,872025,514050,191756,39.25,-8.9,87.72,8800,8548.6
13:19:28,8900_CE,CE,OTM,436425,197625,103679,21.15,-15.2,87.52,8900,8548.6
13:19:28,9000_CE,CE,OTM,1708800,315000,222833,10.75,-16.95,87.46,9000,8548.6
13:19:28,9100_CE,CE,OTM,532275,229800,70186,5.05,-15.7,86.47,9100,8548.6
13:19:28,9200_CE,CE,OTM,606375,79275,54404,2.85,-12.85,85.77,9200,8548.6
13:19:28,9300_CE,CE,OTM,317400,-41100,24859,2.05,-9.7,87.2,9300,8548.6
13:19:28,7800_PE,PE,OTM,509850,180750,58006,9.4,-87.25,103.3,7800,8548.6
13:19:28,7900_PE,PE,OTM,397425,201225,54900,13.3,-106.05,100.28,7900,8548.6
13:19:28,8000_PE,PE,OTM,1876650,837750,223775,19.35,-128.8,97.61,8000,8548.6
13:19:28,8100_PE,PE,OTM,506325,302250,88685,27.15,-153.65,94.54,8100,8548.6
13:19:28,8200_PE,PE,OTM,827475,596625,146675,40.15,-179,92.84,8200,8548.6
13:19:28,8300_PE,PE,OTM,870600,636225,134236,60.7,-203.95,92.63,8300,8548.6
13:19:28,8400_PE,PE,OTM,1215375,948075,152732,91.2,-223.25,93.5,8400,8548.6
13:19:28,8500_PE,PE,OTM,1266075,632925,127487,130.2,-242.75,93.58,8500,8548.6
13:19:28,8600_PE,PE,ITM,263025,169200,33383,179,-260.1,93.88,8600,8548.6
13:19:28,8700_PE,PE,ITM,150825,70275,9048,241.15,-275.75,92.88,8700,8548.6
13:19:28,8800_PE,PE,ITM,69300,20475,3297,312,-284.7,90.98,8800,8548.6
13:19:28,8900_PE,PE,ITM,58200,-3000,967,385.3,-301.1,100.62,8900,8548.6
13:19:28,9000_PE,PE,ITM,237825,3000,4277,483.25,-295.5,91.21,9000,8548.6
13:19:28,9100_PE,PE,ITM,13650,-975,218,580.3,-285.9,123.93,9100,8548.6
13:19:28,9200_PE,PE,ITM,11325,-600,89,677.65,-298.7,113.75,9200,8548.6
13:19:28,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8548.6
13:22:31,7800_CE,CE,ITM,6450,-2775,187,734.25,214,133.43,7800,8559.7
13:22:31,7900_CE,CE,ITM,4875,750,151,661.3,193.45,0,7900,8559.7
13:22:31,8000_CE,CE,ITM,186225,-29550,5139,552,155.95,95.26,8000,8559.7
13:22:31,8100_CE,CE,ITM,21075,-30750,2009,460,130,90.1,8100,8559.7
13:22:31,8200_CE,CE,ITM,49050,-29925,12079,370.6,102.55,86.91,8200,8559.7
13:22:31,8300_CE,CE,ITM,160725,21900,32370,290.6,76.7,87.83,8300,8559.7
13:22:31,8400_CE,CE,ITM,301800,18525,81398,222.55,58.2,89.53,8400,8559.7
13:22:31,8500_CE,CE,ITM,966375,190275,244930,160,36.25,90.46,8500,8559.7
13:22:31,8600_CE,CE,OTM,728850,382800,199866,112.75,22.6,89.56,8600,8559.7
13:22:31,8700_CE,CE,OTM,701925,205425,188725,70.55,6.15,88.44,8700,8559.7
13:22:31,8800_CE,CE,OTM,883350,525375,192867,41.25,-6.9,87.72,8800,8559.7
13:22:31,8900_CE,CE,OTM,435000,196200,104322,22.25,-14.1,87.52,8900,8559.7
13:22:31,9000_CE,CE,OTM,1693650,299850,223675,11.75,-15.95,87.46,9000,8559.7
13:22:31,9100_CE,CE,OTM,521475,219000,70590,5.45,-15.3,86.47,9100,8559.7
13:22:31,9200_CE,CE,OTM,604800,77700,54619,3.05,-12.65,85.77,9200,8559.7
13:22:31,9300_CE,CE,OTM,314700,-43800,25049,2.05,-9.7,87.2,9300,8559.7
13:22:31,7800_PE,PE,OTM,506475,177375,58216,9.25,-87.4,103.3,7800,8559.7
13:22:31,7900_PE,PE,OTM,392625,196425,55006,12.85,-106.5,100.28,7900,8559.7
13:22:31,8000_PE,PE,OTM,1880625,841725,224961,19.05,-129.1,97.61,8000,8559.7
13:22:31,8100_PE,PE,OTM,504150,300075,89004,26.9,-153.9,94.54,8100,8559.7
13:22:31,8200_PE,PE,OTM,841500,610650,147698,39.05,-180.1,92.84,8200,8559.7
13:22:31,8300_PE,PE,OTM,879600,645225,134950,59,-205.65,92.63,8300,8559.7
13:22:31,8400_PE,PE,OTM,1224150,956850,153984,88.45,-226,93.5,8400,8559.7
13:22:31,8500_PE,PE,OTM,1267875,634725,128617,124.35,-248.6,93.58,8500,8559.7
13:22:31,8600_PE,PE,ITM,261675,167850,33643,176,-263.1,93.88,8600,8559.7
13:22:31,8700_PE,PE,ITM,149625,69075,9079,232.05,-284.85,92.88,8700,8559.7
13:22:31,8800_PE,PE,ITM,68925,20100,3331,307.7,-289,90.98,8800,8559.7
13:22:31,8900_PE,PE,ITM,58050,-3150,976,384,-302.4,100.62,8900,8559.7
13:22:31,9000_PE,PE,ITM,236400,1575,4327,479.9,-298.85,91.21,9000,8559.7
13:22:31,9100_PE,PE,ITM,13650,-975,218,580.3,-285.9,123.93,9100,8559.7
13:22:31,9200_PE,PE,ITM,11325,-600,89,672.25,-304.1,113.75,9200,8559.7
13:22:31,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8559.7
13:25:34,7800_CE,CE,ITM,6450,-2775,187,751.65,231.4,133.43,7800,8566.9
13:25:34,7900_CE,CE,ITM,4875,750,151,661.3,193.45,0,7900,8566.9
13:25:34,8000_CE,CE,ITM,184650,-31125,5216,565,168.95,95.26,8000,8566.9
13:25:34,8100_CE,CE,ITM,21150,-30675,2013,468.85,138.85,90.1,8100,8566.9
13:25:34,8200_CE,CE,ITM,52500,-26475,12181,383.95,115.9,86.91,8200,8566.9
13:25:34,8300_CE,CE,ITM,159000,20175,32555,302.05,88.15,87.83,8300,8566.9
13:25:34,8400_CE,CE,ITM,296025,12750,81934,230,65.65,89.53,8400,8566.9
13:25:34,8500_CE,CE,ITM,967875,191775,246913,170,46.25,90.46,8500,8566.9
13:25:34,8600_CE,CE,OTM,717075,371025,202082,117.35,27.2,89.56,8600,8566.9
13:25:34,8700_CE,CE,OTM,700725,204225,190801,75.05,10.65,88.44,8700,8566.9
13:25:34,8800_CE,CE,OTM,882150,524175,195149,45.2,-2.95,87.72,8800,8566.9
13:25:34,8900_CE,CE,OTM,432225,193425,105886,24.65,-11.7,87.52,8900,8566.9
13:25:34,9000_CE,CE,OTM,1711725,317925,227320,13,-14.7,87.46,9000,8566.9
13:25:34,9100_CE,CE,OTM,509250,206775,71396,6,-14.75,86.47,9100,8566.9
13:25:34,9200_CE,CE,OTM,597825,70725,55074,3.25,-12.45,85.77,9200,8566.9
13:25:34,9300_CE,CE,OTM,317250,-41250,25372,2.25,-9.5,87.2,9300,8566.9
13:25:34,7800_PE,PE,OTM,504225,175125,58539,9.1,-87.55,103.3,7800,8566.9
13:25:34,7900_PE,PE,OTM,396900,200700,55388,12.65,-106.7,100.28,7900,8566.9
13:25:34,8000_PE,PE,OTM,1888650,849750,226926,18.7,-129.45,97.61,8000,8566.9
13:25:34,8100_PE,PE,OTM,508875,304800,89800,25.85,-154.95,94.54,8100,8566.9
13:25:34,8200_PE,PE,OTM,842775,611925,149576,37.8,-181.35,92.84,8200,8566.9
13:25:34,8300_PE,PE,OTM,871200,636825,136278,57.1,-207.55,92.63,8300,8566.9
13:25:34,8400_PE,PE,OTM,1226850,959550,156345,84.8,-229.65,93.5,8400,8566.9
13:25:34,8500_PE,PE,OTM,1271325,638175,130596,121.45,-251.5,93.58,8500,8566.9
13:25:34,8600_PE,PE,ITM,263250,169425,34438,170.25,-268.85,93.88,8600,8566.9
13:25:34,8700_PE,PE,ITM,148575,68025,9193,227.55,-289.35,92.88,8700,8566.9
13:25:34,8800_PE,PE,ITM,69000,20175,3379,299.85,-296.85,90.98,8800,8566.9
13:25:34,8900_PE,PE,ITM,58650,-2550,983,380,-306.4,100.62,8900,8566.9
13:25:34,9000_PE,PE,ITM,235350,525,4366,464.25,-314.5,91.21,9000,8566.9
13:25:34,9100_PE,PE,ITM,13725,-900,221,572.05,-294.15,123.93,9100,8566.9
13:25:34,9200_PE,PE,ITM,11325,-600,90,672.25,-304.1,113.75,9200,8566.9
13:25:34,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8566.9
13:28:38,7800_CE,CE,ITM,6525,-2700,188,751.65,231.4,133.43,7800,8557.9
13:28:38,7900_CE,CE,ITM,4875,750,151,661.3,193.45,0,7900,8557.9
13:28:38,8000_CE,CE,ITM,184725,-31050,5220,560,163.95,95.26,8000,8557.9
13:28:38,8100_CE,CE,ITM,21075,-30750,2014,464.95,134.95,90.1,8100,8557.9
13:28:38,8200_CE,CE,ITM,54375,-24600,12212,376.55,108.5,86.91,8200,8557.9
13:28:38,8300_CE,CE,ITM,157575,18750,32643,293.9,80,87.83,8300,8557.9
13:28:38,8400_CE,CE,ITM,293475,10200,82206,225,60.65,89.53,8400,8557.9
13:28:38,8500_CE,CE,ITM,959925,183825,248216,162.65,38.9,90.46,8500,8557.9
13:28:38,8600_CE,CE,OTM,740925,394875,203763,111.65,21.5,89.56,8600,8557.9
13:28:38,8700_CE,CE,OTM,706050,209550,192197,71.35,6.95,88.44,8700,8557.9
13:28:38,8800_CE,CE,OTM,885975,528000,196667,42.25,-5.9,87.72,8800,8557.9
13:28:38,8900_CE,CE,OTM,429000,190200,106986,23,-13.35,87.52,8900,8557.9
13:28:38,9000_CE,CE,OTM,1743675,349875,229692,12,-15.7,87.46,9000,8557.9
13:28:38,9100_CE,CE,OTM,526575,224100,72283,5.6,-15.15,86.47,9100,8557.9
13:28:38,9200_CE,CE,OTM,597975,70875,55448,3.25,-12.45,85.77,9200,8557.9
13:28:38,9300_CE,CE,OTM,318450,-40050,25508,2.3,-9.45,87.2,9300,8557.9
13:28:38,7800_PE,PE,OTM,508650,179550,58804,9.45,-87.2,103.3,7800,8557.9
13:28:38,7900_PE,PE,OTM,399600,203400,55603,13.4,-105.95,100.28,7900,8557.9
13:28:38,8000_PE,PE,OTM,1875150,836250,228161,19.35,-128.8,97.61,8000,8557.9
13:28:38,8100_PE,PE,OTM,510150,306075,90399,26.9,-153.9,94.54,8100,8557.9
13:28:38,8200_PE,PE,OTM,863325,632475,150694,39.05,-180.1,92.84,8200,8557.9
13:28:38,8300_PE,PE,OTM,872025,637650,137552,59.75,-204.9,92.63,8300,8557.9
13:28:38,8400_PE,PE,OTM,1251675,984375,157781,88,-226.45,93.5,8400,8557.9
13:28:38,8500_PE,PE,OTM,1274325,641175,131822,127.15,-245.8,93.58,8500,8557.9
13:28:38,8600_PE,PE,ITM,261975,168150,34838,175.5,-263.6,93.88,8600,8557.9
13:28:38,8700_PE,PE,ITM,148950,68400,9249,235.15,-281.75,92.88,8700,8557.9
13:28:38,8800_PE,PE,ITM,71025,22200,3404,309,-287.7,90.98,8800,8557.9
13:28:38,8900_PE,PE,ITM,58650,-2550,984,380,-306.4,100.62,8900,8557.9
13:28:38,9000_PE,PE,ITM,235200,375,4376,476.95,-301.8,91.21,9000,8557.9
13:28:38,9100_PE,PE,ITM,13725,-900,224,569.4,-296.8,123.93,9100,8557.9
13:28:38,9200_PE,PE,ITM,11325,-600,90,672.25,-304.1,113.75,9200,8557.9
13:28:38,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8557.9
13:31:42,7800_CE,CE,ITM,6450,-2775,188,751.65,231.4,133.43,7800,8564.65
13:31:42,7900_CE,CE,ITM,4875,750,151,661.3,193.45,0,7900,8564.65
13:31:42,8000_CE,CE,ITM,184650,-31125,5221,560,163.95,95.26,8000,8564.65
13:31:42,8100_CE,CE,ITM,21075,-30750,2020,467.05,137.05,90.1,8100,8564.65
13:31:42,8200_CE,CE,ITM,51750,-27225,12267,380.95,112.9,86.91,8200,8564.65
13:31:42,8300_CE,CE,ITM,157575,18750,32676,302.2,88.3,87.83,8300,8564.65
13:31:42,8400_CE,CE,ITM,293475,10200,82328,230,65.65,89.53,8400,8564.65
13:31:42,8500_CE,CE,ITM,959925,183825,248838,167.85,44.1,90.46,8500,8564.65
13:31:42,8600_CE,CE,OTM,740925,394875,204383,114.5,24.35,89.56,8600,8564.65
13:31:42,8700_CE,CE,OTM,706050,209550,192871,74.4,10,88.44,8700,8564.65
13:31:42,8800_CE,CE,OTM,885975,528000,197240,43.65,-4.5,87.72,8800,8564.65
13:31:42,8900_CE,CE,OTM,429000,190200,107456,23.5,-12.85,87.52,8900,8564.65
13:31:42,9000_CE,CE,OTM,1743675,349875,231017,12.3,-15.4,87.46,9000,8564.65
13:31:42,9100_CE,CE,OTM,526575,224100,72449,5.85,-14.9,86.47,9100,8564.65
13:31:42,9200_CE,CE,OTM,597975,70875,55537,3.3,-12.4,85.77,9200,8564.65
13:31:42,9300_CE,CE,OTM,318450,-40050,25623,2.35,-9.4,87.2,9300,8564.65
13:31:42,7800_PE,PE,OTM,508650,179550,58862,9,-87.65,103.3,7800,8564.65
13:31:42,7900_PE,PE,OTM,399600,203400,55716,13.45,-105.9,100.28,7900,8564.65
13:31:42,8000_PE,PE,OTM,1875150,836250,228988,18.6,-129.55,97.61,8000,8564.65
13:31:42,8100_PE,PE,OTM,510150,306075,90714,26,-154.8,94.54,8100,8564.65
13:31:42,8200_PE,PE,OTM,863325,632475,151183,37.9,-181.25,92.84,8200,8564.65
13:31:42,8300_PE,PE,OTM,872025,637650,138100,57.35,-207.3,92.63,8300,8564.65
13:31:42,8400_PE,PE,OTM,1251675,984375,158502,84.55,-229.9,93.5,8400,8564.65
13:31:42,8500_PE,PE,OTM,1274325,641175,132447,122,-250.95,93.58,8500,8564.65
13:31:42,8600_PE,PE,ITM,261975,168150,35028,170.55,-268.55,93.88,8600,8564.65
13:31:42,8700_PE,PE,ITM,147900,67350,9276,229,-287.9,92.88,8700,8564.65
13:31:42,8800_PE,PE,ITM,70950,22125,3410,299.4,-297.3,90.98,8800,8564.65
13:31:42,8900_PE,PE,ITM,58650,-2550,984,380,-306.4,100.62,8900,8564.65
13:31:42,9000_PE,PE,ITM,235200,375,4407,476.55,-302.2,91.21,9000,8564.65
13:31:42,9100_PE,PE,ITM,13725,-900,231,560.5,-305.7,123.93,9100,8564.65
13:31:42,9200_PE,PE,ITM,11250,-675,91,662.85,-313.5,113.75,9200,8564.65
13:31:42,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8564.65
13:34:45,7800_CE,CE,ITM,6450,-2775,189,750.25,230,133.43,7800,8564.05
13:34:45,7900_CE,CE,ITM,4650,525,154,650.1,182.25,0,7900,8564.05
13:34:45,8000_CE,CE,ITM,184575,-31200,5232,560.65,164.6,95.26,8000,8564.05
13:34:45,8100_CE,CE,ITM,21225,-30600,2022,475.5,145.5,90.1,8100,8564.05
13:34:45,8200_CE,CE,ITM,52500,-26475,12293,378.6,110.55,86.91,8200,8564.05
13:34:45,8300_CE,CE,ITM,155175,16350,32748,300.55,86.65,87.83,8300,8564.05
13:34:45,8400_CE,CE,ITM,289200,5925,82476,229.5,65.15,89.53,8400,8564.05
13:34:45,8500_CE,CE,ITM,959400,183300,250030,167.5,43.75,90.46,8500,8564.05
13:34:45,8600_CE,CE,OTM,748050,402000,206177,116,25.85,89.56,8600,8564.05
13:34:45,8700_CE,CE,OTM,709125,212625,194187,73.75,9.35,88.44,8700,8564.05
13:34:45,8800_CE,CE,OTM,887775,529800,198533,43.8,-4.35,87.72,8800,8564.05
13:34:45,8900_CE,CE,OTM,432225,193425,108306,23.5,-12.85,87.52,8900,8564.05
13:34:45,9000_CE,CE,OTM,1767900,374100,232722,12.2,-15.5,87.46,9000,8564.05
13:34:45,9100_CE,CE,OTM,522600,220125,72762,5.55,-15.2,86.47,9100,8564.05
13:34:45,9200_CE,CE,OTM,599625,72525,55783,3.05,-12.65,85.77,9200,8564.05
13:34:45,9300_CE,CE,OTM,316800,-41700,25719,2.1,-9.65,87.2,9300,8564.05
13:34:45,7800_PE,PE,OTM,504825,175725,59037,8.9,-87.75,103.3,7800,8564.05
13:34:45,7900_PE,PE,OTM,402000,205800,55930,12.7,-106.65,100.28,7900,8564.05
13:34:45,8000_PE,PE,OTM,1872900,834000,231358,18.2,-129.95,97.61,8000,8564.05
13:34:45,8100_PE,PE,OTM,518850,314775,91576,25.75,-155.05,94.54,8100,8564.05
13:34:45,8200_PE,PE,OTM,865200,634350,152275,37.85,-181.3,92.84,8200,8564.05
13:34:45,8300_PE,PE,OTM,880950,646575,139307,56.75,-207.9,92.63,8300,8564.05
13:34:45,8400_PE,PE,OTM,1263300,996000,159794,84.7,-229.75,93.5,8400,8564.05
13:34:45,8500_PE,PE,OTM,1278525,645375,133805,122.1,-250.85,93.58,8500,8564.05
13:34:45,8600_PE,PE,ITM,270450,176625,35652,171.9,-267.2,93.88,8600,8564.05
13:34:45,8700_PE,PE,ITM,149025,68475,9352,230.1,-286.8,92.88,8700,8564.05
13:34:45,8800_PE,PE,ITM,71325,22500,3431,299.3,-297.4,90.98,8800,8564.05
13:34:45,8900_PE,PE,ITM,58425,-2775,985,377.95,-308.45,100.62,8900,8564.05
13:34:45,9000_PE,PE,ITM,235050,225,4412,470,-308.75,91.21,9000,8564.05
13:34:45,9100_PE,PE,ITM,13725,-900,231,560.5,-305.7,123.93,9100,8564.05
13:34:45,9200_PE,PE,ITM,11250,-675,91,662.85,-313.5,113.75,9200,8564.05
13:34:45,9300_PE,PE,ITM,6450,0,27,761.4,-302.7,96.99,9300,8564.05
13:37:48,7800_CE,CE,ITM,6450,-2775,189,750.25,230,133.43,7800,8555
13:37:48,7900_CE,CE,ITM,4650,525,160,651,183.15,0,7900,8555
13:37:48,8000_CE,CE,ITM,184575,-31200,5232,546,149.95,95.26,8000,8555
13:37:48,8100_CE,CE,ITM,21225,-30600,2022,451,121,90.1,8100,8555
13:37:48,8200_CE,CE,ITM,52500,-26475,12315,366.2,98.15,86.91,8200,8555
13:37:48,8300_CE,CE,ITM,155175,16350,32828,288.05,74.15,87.83,8300,8555
13:37:48,8400_CE,CE,ITM,289200,5925,82611,214.95,50.6,89.53,8400,8555
13:37:48,8500_CE,CE,ITM,959400,183300,250717,156.85,33.1,90.46,8500,8555
13:37:48,8600_CE,CE,OTM,748050,402000,207147,107.65,17.5,89.56,8600,8555
13:37:48,8700_CE,CE,OTM,709125,212625,194857,66.6,2.2,88.44,8700,8555
13:37:48,8800_CE,CE,OTM,887775,529800,199137,38.45,-9.7,87.72,8800,8555
13:37:48,8900_CE,CE,OTM,432225,193425,108763,21.35,-15,87.52,8900,8555
13:37:48,9000_CE,CE,OTM,1767900,374100,233861,11.3,-16.4,87.46,9000,8555
13:37:48,9100_CE,CE,OTM,522600,220125,72930,5.15,-15.6,86.47,9100,8555
13:37:48,9200_CE,CE,OTM,599625,72525,55918,2.9,-12.8,85.77,9200,8555
13:37:48,9300_CE,CE,OTM,316800,-41700,25770,2,-9.75,87.2,9300,8555
13:37:48,7800_PE,PE,OTM,504825,175725,59162,9.4,-87.25,103.3,7800,8555
13:37:48,7900_PE,PE,OTM,402000,205800,56175,13.4,-105.95,100.28,7900,8555
